start_time,end_time,building,days,class type,classroom,course_code
3:00pm,5:30pm,ASY,MW,Lecture,1314,ARTT331H
3:00pm,5:30pm,ASY,TuTh,Lecture,1311,ARTT333
12:30pm,3:00pm,ASY,MW,Lab,1317,ARTT341
12:30pm,3:00pm,ASY,MW,Lab,1317,ARTT341H
3:30pm,6:00pm,ASY,TuTh,Lecture,1317,ARTT343
12:30pm,3:00pm,ASY,TuTh,Lecture,1317,ARTT343
3:30pm,6:00pm,ASY,TuTh,Lecture,1317,ARTT343H
12:30pm,3:00pm,ASY,TuTh,Lecture,1317,ARTT343H
3:30pm,6:00pm,ASY,TuTh,Lecture,3304,ARTT353
9:30am,12:00pm,ASY,MW,Lab,2322,ARTT355
12:30pm,3:00pm,ASY,MW,Lab,2322,ARTT356
9:30am,12:00pm,JMZ,Tu,Lecture,1123,ARTT368T
12:30pm,3:00pm,ASY,TuTh,Lab,3304,ARTT370
3:00pm,5:30pm,ASY,MW,Lab,3304,ARTT370
9:00am,11:30am,ASY,TuTh,Lab,3304,ARTT370
9:30am,12:15pm,TBA,Tu,Lecture,,ARTT389T
12:30pm,3:00pm,ASY,MW,Lab,2314,ARTT418B
3:30pm,6:00pm,ASY,MW,Lab,2314,ARTT418B
3:30pm,6:00pm,ASY,TuTh,Lab,2314,ARTT418B
12:30pm,3:00pm,ASY,MW,Lab,2314,ARTT418H
3:30pm,6:00pm,ASY,MW,Lab,2314,ARTT418H
3:30pm,6:00pm,ASY,TuTh,Lab,2314,ARTT418H
12:30pm,3:00pm,ASY,MW,Lab,3312,ARTT426
12:30pm,3:00pm,ASY,TuTh,Lab,3318,ARTT428
3:30pm,6:00pm,ASY,TuTh,Lab,3316,ARTT428
9:00am,11:30am,ASY,MW,Lab,3322,ARTT428
12:30pm,3:00pm,ASY,TuTh,Lecture,3318,ARTT428H
3:30pm,6:00pm,ASY,TuTh,Lecture,3316,ARTT428H
9:00am,11:30am,ASY,MW,Lecture,3322,ARTT428H
12:30pm,3:00pm,ASY,MW,Lecture,1310,ARTT438A
3:00pm,5:30pm,ASY,TuTh,Lecture,1311,ARTT438D
3:00pm,5:30pm,ASY,TuTh,Lecture,1311,ARTT438H
9:30am,12:00pm,ASY,TuTh,Lab,2322,ARTT454
3:30pm,6:00pm,ASY,MW,Lab,2322,ARTT457
9:00am,11:30am,ASY,MW,Lecture,3304,ARTT479A
12:30pm,3:00pm,ASY,MW,Lecture,3304,ARTT479C
6:00pm,8:30pm,ASY,MW,Lecture,3304,ARTT479D
6:00pm,8:30pm,ASY,MW,Lab,3304,ARTT479H
9:00am,11:30am,ASY,MW,Lab,3304,ARTT479H
10:00am,1:30pm,ASY,F,Lecture,2311,ARTT480H
9:30am,12:00pm,JMZ,Th,Lecture,1123,ARTT489C
6:30pm,9:30pm,,W,Lecture,ONLINE,ARTT768
1:00pm,1:50pm,ATL,M,Discussion,1114,ASTR100
2:00pm,2:50pm,ATL,M,Discussion,1114,ASTR100
3:00pm,3:50pm,ATL,M,Discussion,1114,ASTR100
10:00am,10:50am,ATL,F,Discussion,1113,ASTR100
11:00am,11:50am,ATL,F,Discussion,2428,ASTR100
12:00pm,12:50pm,ATL,F,Discussion,1114,ASTR100
1:00pm,1:50pm,ATL,F,Discussion,2400,ASTR100
3:30pm,4:20pm,ATL,Tu,Discussion,2400,ASTR101
3:30pm,4:20pm,ATL,Tu,Discussion,2400,ASTR101
10:00am,10:50am,ATL,W,Discussion,2400,ASTR101
10:00am,10:50am,ATL,W,Discussion,2400,ASTR101
11:00am,11:50am,ATL,W,Discussion,2400,ASTR101
11:00am,11:50am,ATL,W,Discussion,2400,ASTR101
12:00pm,12:50pm,ATL,W,Discussion,1113,ASTR101
12:00pm,12:50pm,ATL,W,Discussion,1113,ASTR101
1:00pm,1:50pm,ATL,W,Discussion,2400,ASTR101
1:00pm,1:50pm,ATL,W,Discussion,2400,ASTR101
1:00pm,1:50pm,ATL,F,Discussion,2400,ASTR101
1:00pm,1:50pm,ESJ,F,Discussion,1309,ASTR120
2:00pm,2:50pm,ESJ,F,Discussion,1309,ASTR120
12:00pm,12:50pm,PLS,MWF,Discussion,1117,ASTR230
1:00pm,1:50pm,PLS,MWF,Discussion,1117,ASTR230
4:00pm,4:50pm,ATL,M,Lecture,1114,ASTR288I
4:00pm,4:50pm,ATL,Tu,Lecture,1114,ASTR288I
11:00am,12:15pm,ATL,TuTh,Lecture,2400,ASTR300
9:00am,10:50am,ATL,M,Lab,0224,ASTR310
1:00pm,2:50pm,ATL,M,Lab,0224,ASTR310
12:30pm,1:45pm,ATL,TuTh,Lecture,2400,ASTR330
9:30am,10:45am,ATL,TuTh,Lecture,2400,ASTR340
2:00pm,3:15pm,ATL,TuTh,Lecture,2400,ASTR380
2:00pm,3:15pm,ATL,TuTh,Lecture,2428,ASTR415
12:30pm,1:45pm,ATL,TuTh,Lecture,2428,ASTR480
2:00pm,3:15pm,ATL,TuTh,Lecture,0201,ASTR601
2:00pm,3:15pm,ATL,MW,Lecture,0201,ASTR630
12:30pm,1:45pm,ATL,TuTh,Lecture,0201,ASTR680
3:30pm,5:30pm,ATL,W,Lecture,2400,ASTR688B
10:00am,10:50am,ATL,M,Lecture,2416,ASTR695
9:30am,10:45am,CHM,TuTh,Lecture,1402,BCHM461
4:00pm,5:15pm,CHM,MW,Lecture,1402,BCHM461
12:30pm,1:45pm,CHM,TuTh,Lecture,1402,BCHM461
11:00am,11:50am,CHM,MWF,Lecture,1402,BCHM462
11:00am,12:15pm,CHM,TuTh,Lecture,1402,BCHM463
12:00pm,12:50pm,CHM,MWF,Lecture,1402,BCHM463
10:00am,11:40am,BLD4,F,Lecture,4321,BCHM463
6:00pm,8:50pm,CHM,M,Lecture,2201,BCHM463
12:30pm,5:30pm,ESJ,Th,Lab,0316,BCHM464
12:00pm,5:00pm,ESJ,W,Lab,0316,BCHM464
8:00am,9:15am,CHM,TuTh,Lecture,1228,BCHM465
2:00pm,4:50pm,ESJ,Th,Lab,1324,BCHM477
9:30am,10:50am,CHM,MWF,Lecture,1224,BCHM661
9:30am,10:50am,CHM,MWF,Lecture,1224,BCHM662
11:00am,12:15pm,BSB,MW,Lecture,2118,BCHM669A
9:30am,10:50am,BSB,TuTh,Lecture,2118,BCHM671
11:00am,12:15pm,MCB,Tu,Lecture,1207,BCHM889A
5:00pm,5:50pm,MCB,Th,Discussion,1207,BIOE120
2:00pm,2:50pm,EGR,Tu,Discussion,1108,BIOE120
9:30am,11:20am,AJC,W,Lab,1121,BIOE121
3:00pm,4:50pm,AJC,W,Lab,1121,BIOE121
9:30am,11:20am,AJC,Th,Lab,1121,BIOE121
1:00pm,2:50pm,AJC,Th,Lab,1121,BIOE121
4:00pm,4:50pm,AJC,Tu,Lecture,2121,BIOE221
1:00pm,1:50pm,AJC,F,Discussion,2121,BIOE232
2:00pm,2:50pm,AJC,F,Discussion,2121,BIOE232
3:00pm,3:50pm,KEB,W,Discussion,2107,BIOE241
5:00pm,5:50pm,KEB,W,Discussion,2111,BIOE241
12:00pm,12:50pm,KEB,F,Discussion,1110,BIOE331
5:00pm,6:30pm,KEB,Th,Lab,2111,BIOE340
5:00pm,6:30pm,KEB,Th,Lab,2107,BIOE340
9:00am,9:50am,AJC,F,Discussion,2119,BIOE371
12:00pm,12:50pm,AJC,F,Discussion,2119,BIOE371
10:00am,10:50am,AJC,F,Discussion,2119,BIOE372
2:00pm,2:50pm,AJC,F,Discussion,2119,BIOE372
1:00pm,1:50pm,ANS,M,Lecture,0402,BIOE389M
1:00pm,1:50pm,AJC,MWF,Lecture,2134,BIOE411
2:00pm,3:15pm,AJC,TuTh,Lecture,2132,BIOE413
12:30pm,1:45pm,AJC,TuTh,Lecture,2134,BIOE415
9:30am,10:45am,EGR,TuTh,Lecture,1104,BIOE420
6:00pm,9:00pm,KEB,W,Lecture,2111,BIOE437
4:00pm,4:50pm,KEB,MWF,Lecture,2107,BIOE442
12:00pm,12:50pm,AJC,M,Discussion,2119,BIOE453
12:00pm,1:50pm,AJC,W,Lab,1120,BIOE457
3:30pm,5:20pm,AJC,W,Lab,1120,BIOE457
1:00pm,1:50pm,AJC,MWF,Lecture,2119,BIOE461
11:00am,12:15pm,ESJ,TuTh,Lecture,2212,BIOE462
9:30am,10:45am,AJC,TuTh,Lecture,2119,BIOE474
2:00pm,3:15pm,EGR,MW,Lecture,1202,BIOE485
2:15pm,3:30pm,AJC,F,Lecture,1121,BIOE488B
3:30pm,4:30pm,MTH,M,Lecture,0403,BIOE489H
9:00am,9:50am,AJC,F,Discussion,2132,BIOE605
9:00am,10:50am,AJC,F,Lecture,2121,BIOE608
8:00am,9:15am,AJC,TuTh,Lecture,2132,BIOE610
11:00am,12:15pm,AJC,TuTh,Lecture,2134,BIOE612
5:30pm,6:45pm,,MW,Lecture,ONLINE,BIOE651
5:00pm,6:15pm,AJC,TuTh,Lecture,2132,BIOE658J
5:00pm,6:15pm,EGR,TuTh,Lecture,1110,BIOE658R
9:30am,10:45am,AJC,TuTh,Lecture,2119,BIOE674
3:30pm,6:00pm,AJC,Th,Lecture,2119,BIOE689G
11:00am,12:15pm,ESJ,TuTh,Lecture,2212,BIOE689J
6:00pm,8:45pm,CSI,W,Lecture,3117,BIOI601
6:00pm,8:45pm,EGR,W,Lecture,0108,BIOI601
6:00pm,8:45pm,IRB,W,Lecture,1116,BIOI601
6:00pm,8:45pm,PLS,W,Lecture,1140,BIOI601
6:00pm,8:45pm,EGR,M,Lecture,0108,BIOI602
5:00pm,7:45pm,IRB,Tu,Lecture,0318,BIOI602
6:00pm,8:45pm,KEY,Tu,Lecture,0103,BIOI602
6:00pm,8:45pm,CSI,Th,Lecture,3117,BIOI603
9:00am,11:45am,PLS,F,Lecture,1130,BIOI603
6:00pm,8:45pm,MCB,M,Lecture,1207,BIOI603
6:00pm,8:45pm,CSI,M,Lecture,3117,BIOI603
6:00pm,8:45pm,TBA,M,Lecture,,BIOI604
6:00pm,8:45pm,BPS,M,Lecture,1232,BIOI611
6:00pm,8:45pm,ATL,Tu,Lecture,2428,BIOI621
11:00am,12:40pm,BPS,W,Lecture,1208,BIOL608K
1:00pm,3:50pm,CCC,M,Lab,1111,BIOL667
3:30pm,4:45pm,PLS,TuTh,Lecture,1113,BIOL704
10:00am,10:50am,PLS,F,Discussion,1162,BIOL708B
11:00am,11:50am,PLS,F,Discussion,1162,BIOL708B
2:00pm,3:15pm,BPS,MW,Lecture,1208,BIOL708Q
3:30pm,4:45pm,BPS,TuTh,Lecture,0283,BIOL709W
1:00pm,1:50pm,ANS,M,Discussion,0473,BIOM301
2:00pm,2:50pm,ANS,M,Discussion,0473,BIOM301
3:00pm,3:50pm,ANS,M,Discussion,0473,BIOM301
9:30am,10:20am,ANS,Tu,Discussion,0473,BIOM301
11:00am,11:50am,ANS,Tu,Discussion,0473,BIOM301
12:30pm,1:20pm,ANS,Tu,Discussion,0473,BIOM301
10:00am,10:50am,ANS,M,Discussion,0473,BIOM301
2:00pm,4:00pm,ANS,Tu,Lab,0473,BIOM601
9:00am,11:00am,ANS,W,Lab,0473,BIOM601
2:00pm,4:00pm,,Th,Lab,ONLINE,BIOM601
4:00pm,5:30pm,IPT,M,Lecture,1116,BIPH698L
3:30pm,4:45pm,PLS,TuTh,Lecture,1113,BIPH704
9:00am,10:50am,BPS,TuTh,Lecture,1232,BISI620
6:00pm,8:00pm,BPS,Tu,Lecture,1238,BISI701
6:00pm,8:00pm,PLS,Tu,Lecture,4102,BISI701
3:00pm,5:00pm,BRB,W,Lecture,3101,BISI712
9:00am,11:00am,BRB,Tu,Lecture,3101,BISI712
2:00pm,3:15pm,VMH,MW,Lecture,1524,BMGT110
8:00am,9:15am,TBA,W,Lecture,,BMGT110F
9:30am,10:45am,TBA,W,Lecture,,BMGT110F
12:30pm,1:45pm,TBA,W,Lecture,,BMGT110F
11:00am,12:15pm,TBA,Tu,Lecture,,BMGT110F
9:30am,10:45am,TBA,Tu,Lecture,,BMGT110F
9:30am,10:45am,TBA,Th,Lecture,,BMGT110F
11:00am,12:15pm,TBA,Th,Lecture,,BMGT110F
12:30pm,1:45pm,TBA,Th,Lecture,,BMGT110F
12:30pm,1:45pm,TBA,Tu,Lecture,,BMGT110F
9:30am,10:45am,TBA,M,Lecture,,BMGT110F
3:30pm,4:45pm,TBA,W,Lecture,,BMGT110L
3:30pm,4:45pm,TBA,M,Lecture,,BMGT110L
9:30am,10:45am,CCC,MW,Lecture,1111,BMGT161
11:00am,12:15pm,CCC,MW,Lecture,1111,BMGT161
6:00pm,7:00pm,TBA,Tu,Discussion,,BMGT162
6:00pm,7:00pm,TBA,Tu,Discussion,,BMGT162
6:00pm,7:50pm,ESJ,Tu,Discussion,2101,BMGT190H
6:30pm,9:10pm,TBA,Th,Lecture,,BMGT207
10:00am,10:50am,VMH,F,Discussion,1335,BMGT220
11:00am,11:50am,VMH,F,Discussion,1335,BMGT220
12:00pm,12:50pm,VMH,F,Discussion,1335,BMGT220
1:00pm,1:50pm,VMH,F,Discussion,1335,BMGT220
10:00am,10:50am,VMH,F,Discussion,1307,BMGT220
11:00am,11:50am,VMH,F,Discussion,1307,BMGT220
12:00pm,12:50pm,VMH,F,Discussion,1307,BMGT220
1:00pm,1:50pm,VMH,F,Discussion,1307,BMGT220
11:00am,11:50am,VMH,F,Discussion,1336,BMGT220
12:00pm,12:50pm,VMH,F,Discussion,1336,BMGT220
1:00pm,1:50pm,VMH,F,Discussion,1336,BMGT220
2:00pm,2:50pm,VMH,F,Discussion,1336,BMGT220
10:00am,10:50am,VMH,F,Discussion,1202,BMGT221
11:00am,11:50am,VMH,F,Discussion,1202,BMGT221
12:00pm,12:50pm,VMH,F,Discussion,1202,BMGT221
1:00pm,1:50pm,VMH,F,Discussion,1202,BMGT221
11:00am,11:50am,VMH,F,Discussion,1206,BMGT221
12:00pm,12:50pm,VMH,F,Discussion,1206,BMGT221
1:00pm,1:50pm,VMH,F,Discussion,1206,BMGT221
2:00pm,2:50pm,VMH,F,Discussion,1206,BMGT221
11:00am,12:15pm,VMH,MW,Lecture,2511,BMGT221L
12:30pm,1:45pm,VMH,MW,Lecture,2511,BMGT221L
9:00am,9:50am,VMH,F,Discussion,1311,BMGT230
10:00am,10:50am,VMH,F,Discussion,1311,BMGT230
11:00am,11:50am,VMH,F,Discussion,1311,BMGT230
12:00pm,12:50pm,VMH,F,Discussion,1311,BMGT230
1:00pm,1:50pm,VMH,F,Discussion,1311,BMGT230
2:00pm,2:50pm,VMH,F,Discussion,1311,BMGT230
9:00am,9:50am,VMH,F,Discussion,1418,BMGT230
10:00am,10:50am,VMH,F,Discussion,1418,BMGT230
11:00am,11:50am,VMH,F,Discussion,1418,BMGT230
12:00pm,12:50pm,VMH,F,Discussion,1418,BMGT230
1:00pm,1:50pm,VMH,F,Discussion,1418,BMGT230
2:00pm,2:50pm,VMH,F,Discussion,1418,BMGT230
9:00am,9:50am,VMH,F,Discussion,1303,BMGT230
10:00am,10:50am,VMH,F,Discussion,1303,BMGT230
11:00am,11:50am,VMH,F,Discussion,1303,BMGT230
12:00pm,12:50pm,VMH,F,Discussion,1303,BMGT230
1:00pm,1:50pm,VMH,F,Discussion,1303,BMGT230
2:00pm,2:50pm,VMH,F,Discussion,1303,BMGT230
4:30pm,5:45pm,SQH,MW,Lecture,1103,BMGT230
9:30am,10:45am,TBA,MW,Lecture,,BMGT230L
11:00am,12:15pm,TWS,MW,Lecture,0201,BMGT262
12:30pm,1:45pm,TBA,MW,Lecture,,BMGT263
12:30pm,1:45pm,TBA,MW,Lecture,,BMGT263
3:30pm,4:45pm,ESJ,MW,Lecture,0215,BMGT289D
5:00pm,6:15pm,ESJ,MW,Lecture,0215,BMGT289D
2:00pm,3:15pm,TWS,MW,Lecture,1310,BMGT289E
3:30pm,4:45pm,ESJ,MW,Lecture,2212,BMGT289E
3:30pm,4:45pm,VMH,MW,Lecture,1524,BMGT289I
6:00pm,7:15pm,SQH,MW,Lecture,1101,BMGT289I
12:30pm,1:45pm,VMH,MW,Lecture,1412,BMGT301
3:30pm,4:45pm,VMH,MW,Lecture,1505,BMGT301
5:00pm,6:15pm,VMH,MW,Lecture,1505,BMGT301
12:30pm,1:45pm,VMH,TuTh,Lecture,1212,BMGT301
3:30pm,4:45pm,VMH,TuTh,Lecture,1303,BMGT301
5:00pm,6:15pm,VMH,TuTh,Lecture,1412,BMGT301
11:00am,12:15pm,VMH,TuTh,Lecture,1212,BMGT301
9:30am,10:45am,VMH,MW,Lecture,1412,BMGT301F
11:00am,12:15pm,VMH,MW,Lecture,1412,BMGT301F
2:00pm,3:15pm,TBA,MW,Lecture,,BMGT301L
3:30pm,4:45pm,VMH,TuTh,Lecture,2203,BMGT302
9:30am,10:45am,VMH,TuTh,Lecture,2203,BMGT302
12:30pm,1:45pm,VMH,TuTh,Lecture,2203,BMGT302
8:00am,9:15am,VMH,MW,Lecture,2203,BMGT302
11:00am,12:15pm,VMH,TuTh,Lecture,2203,BMGT302F
9:30am,10:45am,TBA,MW,Lecture,,BMGT310
11:00am,12:15pm,TBA,MW,Lecture,,BMGT310
12:30pm,1:45pm,VMH,MW,Lecture,1314,BMGT310
11:00am,12:15pm,VMH,MW,Lecture,1314,BMGT310
9:30am,10:45am,BLD2,TuTh,Lecture,2062,BMGT310
2:00pm,3:15pm,VMH,TuTh,Lecture,1314,BMGT311
3:30pm,4:45pm,TBA,TuTh,Lecture,,BMGT311
11:00am,12:15pm,VMH,TuTh,Lecture,1206,BMGT313
9:30am,10:45am,VMH,TuTh,Lecture,1206,BMGT313
2:00pm,3:15pm,VMH,TuTh,Lecture,1307,BMGT313
2:00pm,3:15pm,TBA,MW,Lecture,,BMGT321
3:30pm,4:45pm,VMH,TuTh,Lecture,1314,BMGT321
12:30pm,1:45pm,BLD2,TuTh,Lecture,2062,BMGT321
9:30am,10:45am,TBA,MW,Lecture,,BMGT323
3:30pm,4:45pm,VMH,TuTh,Lecture,2505,BMGT323
2:00pm,3:15pm,VMH,MW,Lecture,1518,BMGT326
3:30pm,4:45pm,TBA,MW,Lecture,,BMGT326
9:30am,10:45am,VMH,TuTh,Lecture,1202,BMGT332
11:00am,12:15pm,VMH,TuTh,Lecture,1415,BMGT332
2:00pm,3:15pm,VMH,TuTh,Lecture,1202,BMGT332
3:30pm,4:45pm,VMH,TuTh,Lecture,1202,BMGT332
9:30am,10:45am,VMH,MW,Lecture,1212,BMGT340
11:00am,12:15pm,VMH,MW,Lecture,1212,BMGT340
2:00pm,3:15pm,VMH,MW,Lecture,1212,BMGT340
9:30am,10:45am,VMH,TuTh,Lecture,1528,BMGT340
11:00am,12:15pm,VMH,TuTh,Lecture,1528,BMGT340
12:30pm,1:45pm,VMH,TuTh,Lecture,1528,BMGT340
3:30pm,4:45pm,VMH,MW,Lecture,1212,BMGT340
12:30pm,1:45pm,VMH,MW,Lecture,1212,BMGT340
11:00am,12:15pm,BLD2,TuTh,Lecture,3032,BMGT340
12:30pm,1:45pm,BLD2,TuTh,Lecture,3032,BMGT340
2:00pm,3:15pm,VMH,MW,Lecture,1311,BMGT340F
2:00pm,3:15pm,VMH,MW,Lecture,1212,BMGT340N
9:30am,10:45am,VMH,TuTh,Lecture,1418,BMGT341
11:00am,12:15pm,VMH,TuTh,Lecture,1418,BMGT341
2:00pm,3:15pm,VMH,TuTh,Lecture,1418,BMGT341
3:30pm,4:45pm,VMH,TuTh,Lecture,1418,BMGT342F
12:30pm,1:45pm,VMH,MW,Lecture,1206,BMGT343
11:00am,12:15pm,VMH,TuTh,Lecture,1307,BMGT343
12:30pm,1:45pm,VMH,TuTh,Lecture,1307,BMGT343
11:00am,12:15pm,VMH,MW,Lecture,1206,BMGT343
5:00pm,7:40pm,VMH,M,Lecture,1335,BMGT343
9:30am,10:45am,BLD4,MW,Lecture,5332,BMGT350
11:00am,12:15pm,BLD4,MW,Lecture,5332,BMGT350
2:00pm,3:15pm,VMH,TuTh,Lecture,1311,BMGT351
3:30pm,4:45pm,VMH,TuTh,Lecture,1311,BMGT351
9:30am,10:45am,TBA,TuTh,Lecture,,BMGT351
12:30pm,1:45pm,VMH,TuTh,Lecture,1336,BMGT351
11:00am,12:15pm,BLD3,TuTh,Lecture,2230,BMGT351
3:30pm,4:45pm,VMH,MW,Lecture,1415,BMGT354
2:00pm,3:15pm,VMH,MW,Lecture,1415,BMGT354
11:00am,12:15pm,VMH,MW,Lecture,1415,BMGT354
2:00pm,3:15pm,VMH,MW,Lecture,1303,BMGT360
3:30pm,4:45pm,VMH,MW,Lecture,1303,BMGT360
2:00pm,3:15pm,VMH,TuTh,Lecture,1303,BMGT362
12:30pm,1:45pm,VMH,TuTh,Lecture,1303,BMGT362
11:00am,12:15pm,BLD2,TuTh,Lecture,2062,BMGT362
12:30pm,1:45pm,VMH,TuTh,Lecture,1418,BMGT363
2:00pm,3:15pm,TBA,TuTh,Lecture,,BMGT363
12:30pm,1:45pm,VMH,MW,Lecture,1303,BMGT364
9:30am,10:45am,VMH,MW,Lecture,1303,BMGT364
5:00pm,6:15pm,VMH,MW,Lecture,1303,BMGT364
9:30am,10:45am,VMH,TuTh,Lecture,1212,BMGT364
11:00am,12:15pm,VMH,TuTh,Lecture,1412,BMGT364
3:30pm,4:45pm,VMH,TuTh,Lecture,1212,BMGT364
11:00am,12:15pm,TBA,MW,Lecture,,BMGT364
11:00am,12:15pm,BLD3,MW,Lecture,2230,BMGT364
12:30pm,1:45pm,BLD3,MW,Lecture,2230,BMGT364
5:00pm,7:40pm,VMH,W,Lecture,1311,BMGT365
9:30am,10:45am,TBA,TuTh,Lecture,,BMGT366
12:30pm,1:45pm,BLD3,TuTh,Lecture,2230,BMGT366
5:00pm,5:50pm,VMH,M,Lecture,1212,BMGT367
5:00pm,5:50pm,VMH,Tu,Lecture,1303,BMGT367
5:00pm,5:50pm,VMH,W,Lecture,1212,BMGT367
6:00pm,6:50pm,VMH,M,Lecture,1212,BMGT367
5:00pm,5:50pm,VMH,W,Lecture,1202,BMGT367
6:00pm,6:50pm,VMH,Tu,Lecture,1303,BMGT367
3:00pm,3:50pm,BLD3,W,Lecture,2230,BMGT367
3:00pm,3:50pm,BLD2,W,Lecture,3032,BMGT367
8:00am,9:15am,VMH,TuTh,Lecture,2505,BMGT370
9:30am,10:45am,VMH,TuTh,Lecture,2505,BMGT370
11:00am,12:15pm,VMH,TuTh,Lecture,2505,BMGT372
12:30pm,1:45pm,VMH,TuTh,Lecture,2505,BMGT372
11:00am,12:15pm,SQH,TuTh,Lecture,1101,BMGT372
2:00pm,3:15pm,VMH,TuTh,Lecture,2505,BMGT372
9:30am,10:45am,VMH,TuTh,Lecture,1303,BMGT380
11:00am,12:15pm,VMH,TuTh,Lecture,1303,BMGT380
2:00pm,3:15pm,VMH,TuTh,Lecture,1412,BMGT380
7:00pm,9:40pm,VMH,W,Lecture,1303,BMGT380
11:00am,12:15pm,BLD3,MW,Lecture,3230,BMGT380
9:30am,10:45am,TBA,MW,Lecture,,BMGT380
12:30pm,1:45pm,TBA,TuTh,Lecture,,BMGT382
9:30am,10:45am,BLD2,TuTh,Lecture,3032,BMGT382
5:00pm,7:40pm,TBA,Th,Lecture,,BMGT383
2:00pm,3:15pm,TBA,TuTh,Lecture,,BMGT385
3:30pm,4:45pm,TBA,TuTh,Lecture,,BMGT385
3:30pm,4:45pm,TBA,MW,Lecture,,BMGT387
5:00pm,7:40pm,TBA,M,Lecture,,BMGT390H
2:00pm,3:15pm,VMH,MW,Lecture,1307,BMGT392
3:30pm,4:45pm,VMH,MW,Lecture,1307,BMGT392
5:00pm,7:40pm,ESJ,Tu,Lecture,2101,BMGT397
5:00pm,7:40pm,TWS,M,Lecture,0234,BMGT398D
5:00pm,7:40pm,TBA,Tu,Lecture,,BMGT398E
5:00pm,7:00pm,VMH,Th,Lecture,2505,BMGT398I
6:00pm,6:50pm,VMH,Th,Lab,2203,BMGT402
6:00pm,6:50pm,VMH,Tu,Lab,2203,BMGT402
5:00pm,5:50pm,VMH,Tu,Lab,2203,BMGT402
5:00pm,5:50pm,VMH,Th,Lab,2203,BMGT402
2:00pm,3:15pm,VMH,MW,Lecture,2203,BMGT403
12:30pm,1:45pm,VMH,MW,Lecture,2203,BMGT403
7:00pm,9:40pm,VMH,M,Lecture,2203,BMGT403
7:00pm,9:40pm,VMH,Tu,Lecture,2203,BMGT403
8:00am,9:15am,TBA,MW,Lecture,,BMGT403
3:30pm,4:45pm,TBA,MW,Lecture,,BMGT406
12:30pm,1:45pm,SQH,MW,Lecture,1103,BMGT408E
9:30am,10:45am,TBA,TuTh,Lecture,,BMGT411
11:00am,12:15pm,TBA,TuTh,Lecture,,BMGT411
11:00am,12:15pm,TBA,MW,Lecture,,BMGT417
11:00am,12:15pm,VMH,MW,Lecture,1518,BMGT422
12:30pm,1:45pm,VMH,MW,Lecture,1518,BMGT422
11:00am,12:15pm,BLD2,TuTh,Lecture,3022,BMGT422
8:00am,9:15am,VMH,MW,Lecture,1206,BMGT430
9:30am,10:45am,VMH,MW,Lecture,1206,BMGT430
12:30pm,1:45pm,VMH,MW,Lecture,1311,BMGT430
2:00pm,3:15pm,VMH,MW,Lecture,1202,BMGT430
3:30pm,4:45pm,VMH,TuTh,Lecture,1307,BMGT431
5:00pm,6:15pm,VMH,TuTh,Lecture,1307,BMGT431
2:00pm,3:15pm,VMH,MW,Lecture,1206,BMGT434
9:30am,10:45am,VMH,TuTh,Lecture,1307,BMGT435
2:00pm,3:15pm,VMH,MW,Lecture,1335,BMGT438A
5:00pm,7:40pm,TBA,Th,Lecture,,BMGT438V
9:30am,10:45am,VMH,MW,Lecture,1335,BMGT440
2:00pm,3:15pm,VMH,TuTh,Lecture,1335,BMGT440
3:30pm,4:45pm,VMH,TuTh,Lecture,1335,BMGT440
11:00am,12:15pm,VMH,MW,Lecture,1335,BMGT440
11:00am,12:15pm,VMH,TuTh,Lecture,1335,BMGT440
9:30am,10:45am,VMH,MW,Lecture,1418,BMGT441
11:00am,12:15pm,VMH,MW,Lecture,1418,BMGT441
11:00am,12:15pm,VMH,MW,Lecture,3505,BMGT443
2:00pm,3:15pm,VMH,MW,Lecture,3505,BMGT443
3:30pm,4:45pm,VMH,MW,Lecture,3505,BMGT443
12:30pm,1:45pm,VMH,MW,Lecture,3505,BMGT443
5:00pm,6:15pm,VMH,MW,Lecture,1307,BMGT444
12:30pm,1:45pm,TBA,MW,Lecture,,BMGT444
7:00pm,9:40pm,VMH,Tu,Lecture,1303,BMGT445
5:00pm,7:40pm,VMH,W,Lecture,1335,BMGT445
9:30am,10:45am,VMH,TuTh,Lecture,1335,BMGT446
5:00pm,6:15pm,TBA,MW,Lecture,,BMGT446
12:30pm,1:45pm,VMH,TuTh,Lecture,1335,BMGT446
7:00pm,9:40pm,VMH,M,Lecture,1202,BMGT448X
11:00am,12:15pm,VMH,TuTh,Lecture,1314,BMGT448Y
12:00pm,1:50pm,VMH,TuTh,Lecture,2509,BMGT449F
9:30am,10:45am,BLD2,TuTh,Lecture,3022,BMGT450
12:30pm,1:45pm,VMH,TuTh,Lecture,1206,BMGT453
2:00pm,3:15pm,VMH,TuTh,Lecture,1206,BMGT453
3:30pm,4:45pm,TBA,TuTh,Lecture,,BMGT454
8:00am,9:15am,VMH,TuTh,Lecture,1415,BMGT456
11:00am,12:15pm,VMH,TuTh,Lecture,1336,BMGT457
12:30pm,1:45pm,TBA,TuTh,Lecture,,BMGT457
3:30pm,4:45pm,VMH,TuTh,Lecture,1336,BMGT458A
7:00pm,9:40pm,VMH,M,Lecture,1307,BMGT458B
7:00pm,9:40pm,ATL,W,Lecture,1410,BMGT458Q
4:00pm,6:40pm,ATL,W,Lecture,1410,BMGT458R
